Label,File
3,PAEP-003814_noise.wav
2,PAEP-004338_noise.wav
3,PAEP-004418_shift.wav
3,PAEP-001126_noise.wav
5,PAEP-002217_noise.wav
3,PAEP-001905.wav
5,PAEP-002262_shift.wav
5,PAEP-004586_noise.wav
3,PAEP-001109_shift.wav
0,PAEP-000305.wav
4,PAEP-001397_shift.wav
3,PAEP-000697_shift.wav
5,PAEP-001970.wav
2,PAEP-000607_noise.wav
5,PAEP-002723.wav
2,PAEP-002337_noise.wav
2,PAEP-001400_shift.wav
0,PAEP-003411.wav
1,PAEP-004550_shift.wav
5,PAEP-002497.wav
5,PAEP-002251_noise.wav
1,PAEP-001338_shift.wav
5,PAEP-000741_noise.wav
5,PAEP-003491_noise.wav
0,PAEP-002331.wav
4,PAEP-001864.wav
0,PAEP-002436_shift.wav
3,PAEP-003215_noise.wav
2,PAEP-000515.wav
2,PAEP-003126_shift.wav
1,PAEP-000544.wav
0,PAEP-002577.wav
2,PAEP-003877_shift.wav
4,PAEP-004263_shift.wav
0,PAEP-002744.wav
1,PAEP-000976.wav
2,PAEP-002650_shift.wav
5,PAEP-002181_noise.wav
4,PAEP-001633_shift.wav
1,PAEP-003668_noise.wav
2,PAEP-000175.wav
5,PAEP-001605_shift.wav
4,PAEP-002827_shift.wav
0,PAEP-000283_noise.wav
3,PAEP-002931_shift.wav
0,PAEP-004342_noise.wav
4,PAEP-003584_noise.wav
3,PAEP-002556_noise.wav
4,PAEP-003349_shift.wav
5,PAEP-002926_shift.wav
4,PAEP-004713.wav
0,PAEP-003629_noise.wav
3,PAEP-000891_noise.wav
5,PAEP-000423.wav
5,PAEP-000179.wav
5,PAEP-000916_noise.wav
5,PAEP-004437.wav
2,PAEP-000188.wav
3,PAEP-003972_noise.wav
5,PAEP-001878_shift.wav
3,PAEP-001960.wav
4,PAEP-004647_noise.wav
1,PAEP-003969.wav
0,PAEP-005099_noise.wav
1,PAEP-001135_shift.wav
1,PAEP-002774_noise.wav
4,PAEP-002882_noise.wav
2,PAEP-003495_noise.wav
2,PAEP-003412_noise.wav
3,PAEP-003678_shift.wav
3,PAEP-001510_shift.wav
4,PAEP-004360.wav
5,PAEP-002491_noise.wav
2,PAEP-001673.wav
2,PAEP-002633.wav
4,PAEP-000895.wav
3,PAEP-001798_noise.wav
0,PAEP-001130_shift.wav
4,PAEP-005070_noise.wav
5,PAEP-002964.wav
2,PAEP-002518.wav
0,PAEP-002709.wav
4,PAEP-003908_shift.wav
1,PAEP-004511.wav
4,PAEP-002246.wav
1,PAEP-002870_noise.wav
2,PAEP-004013_shift.wav
3,PAEP-003625_shift.wav
1,PAEP-004193.wav
4,PAEP-000885.wav
3,PAEP-002233_shift.wav
2,PAEP-002512.wav
3,PAEP-001329_shift.wav
5,PAEP-002680_noise.wav
3,PAEP-001111_noise.wav
0,PAEP-003448.wav
2,PAEP-004183.wav
0,PAEP-003898_shift.wav
0,PAEP-004150.wav
1,PAEP-005126_shift.wav
1,PAEP-003686_noise.wav
0,PAEP-003765.wav
3,PAEP-004325_noise.wav
0,PAEP-000288.wav
1,PAEP-002791_noise.wav
2,PAEP-003658_shift.wav
2,PAEP-002830_shift.wav
5,PAEP-001259.wav
4,PAEP-002767_shift.wav
1,PAEP-000261_noise.wav
0,PAEP-001262_noise.wav
0,PAEP-004258_shift.wav
1,PAEP-002623_noise.wav
2,PAEP-002770.wav
0,PAEP-001766.wav
1,PAEP-000293_noise.wav
4,PAEP-000452_shift.wav
1,PAEP-004885_shift.wav
3,PAEP-000533.wav
0,PAEP-001147.wav
3,PAEP-003754.wav
2,PAEP-005062_shift.wav
1,PAEP-000376.wav
2,PAEP-002796.wav
4,PAEP-002208_noise.wav
0,PAEP-000129_noise.wav
0,PAEP-002841.wav
3,PAEP-003889_shift.wav
1,PAEP-000117.wav
5,PAEP-004614.wav
2,PAEP-004387_shift.wav
3,PAEP-003121.wav
4,PAEP-001237.wav
1,PAEP-001458.wav
0,PAEP-004770_noise.wav
2,PAEP-000920.wav
5,PAEP-004005.wav
0,PAEP-004199_noise.wav
1,PAEP-003439_shift.wav
5,PAEP-002371_shift.wav
4,PAEP-000962.wav
0,PAEP-003465_noise.wav
3,PAEP-001395_noise.wav
2,PAEP-000252_noise.wav
5,PAEP-001800.wav
1,PAEP-002160.wav
2,PAEP-003766.wav
0,PAEP-001130_noise.wav
1,PAEP-000227_shift.wav
3,PAEP-003731.wav
2,PAEP-002830_noise.wav
2,PAEP-001756.wav
4,PAEP-004303_shift.wav
4,PAEP-003514.wav
0,PAEP-000563.wav
5,PAEP-002992.wav
2,PAEP-002478.wav
3,PAEP-001104_shift.wav
0,PAEP-005138.wav
0,PAEP-002054.wav
3,PAEP-002952_noise.wav
2,PAEP-001471.wav
3,PAEP-002784_noise.wav
3,PAEP-004026_noise.wav
1,PAEP-004622_shift.wav
1,PAEP-001229.wav
3,PAEP-000467.wav
2,PAEP-001168_shift.wav
1,PAEP-001502.wav
3,PAEP-002272.wav
2,PAEP-001520.wav
3,PAEP-004324_noise.wav
3,PAEP-001472.wav
1,PAEP-001441_noise.wav
3,PAEP-000356.wav
1,PAEP-003705.wav
4,PAEP-000116_shift.wav
1,PAEP-004178.wav
5,PAEP-004477_noise.wav
0,PAEP-004233_noise.wav
2,PAEP-004547_noise.wav
2,PAEP-000589_shift.wav
3,PAEP-000763.wav
3,PAEP-002765_noise.wav
5,PAEP-000374.wav
5,PAEP-004061.wav
1,PAEP-004634_shift.wav
1,PAEP-001006_shift.wav
1,PAEP-000907_noise.wav
1,PAEP-002452_shift.wav
4,PAEP-005114_noise.wav
1,PAEP-000442_shift.wav
4,PAEP-001237_noise.wav
2,PAEP-002710_shift.wav
3,PAEP-003678_noise.wav
4,PAEP-002799.wav
0,PAEP-002276.wav
5,PAEP-003432_noise.wav
5,PAEP-004575_noise.wav
1,PAEP-000863_shift.wav
3,PAEP-001621_shift.wav
3,PAEP-001311_noise.wav
1,PAEP-001061_shift.wav
1,PAEP-001164_noise.wav
2,PAEP-000888_noise.wav
2,PAEP-001651_noise.wav
3,PAEP-002063_shift.wav
1,PAEP-001729.wav
1,PAEP-002100.wav
1,PAEP-003827_noise.wav
4,PAEP-001429_shift.wav
2,PAEP-000438_shift.wav
0,PAEP-001919_noise.wav
4,PAEP-002389_noise.wav
2,PAEP-004907_shift.wav
5,PAEP-000781.wav
2,PAEP-003196_shift.wav
5,PAEP-002540_noise.wav
2,PAEP-001661_noise.wav
3,PAEP-004571_noise.wav
4,PAEP-002461_noise.wav
0,PAEP-002906.wav
5,PAEP-001473.wav
1,PAEP-001530_shift.wav
1,PAEP-000091_shift.wav
0,PAEP-001821_noise.wav
0,PAEP-005033.wav
1,PAEP-003608.wav
3,PAEP-004739.wav
2,PAEP-003882_noise.wav
3,PAEP-001954_shift.wav
4,PAEP-004421_shift.wav
2,PAEP-002025_noise.wav
5,PAEP-002087_shift.wav
3,PAEP-000949_shift.wav
1,PAEP-004672_noise.wav
1,PAEP-003246.wav
2,PAEP-001598.wav
3,PAEP-000987_noise.wav
1,PAEP-001883_shift.wav
0,PAEP-005105_shift.wav
5,PAEP-004889.wav
0,PAEP-002918.wav
5,PAEP-004573_shift.wav
1,PAEP-003235_shift.wav
3,PAEP-004952_noise.wav
2,PAEP-002930_noise.wav
2,PAEP-002392_shift.wav
1,PAEP-000359.wav
3,PAEP-004969_noise.wav
4,PAEP-004461_shift.wav
2,PAEP-003825_shift.wav
4,PAEP-003996.wav
2,PAEP-004182.wav
2,PAEP-001492_shift.wav
5,PAEP-004861_shift.wav
1,PAEP-004611_noise.wav
1,PAEP-002966_shift.wav
4,PAEP-001248_noise.wav
1,PAEP-004757_shift.wav
3,PAEP-004894_shift.wav
5,PAEP-000072.wav
3,PAEP-001493.wav
1,PAEP-000639_noise.wav
4,PAEP-004549_noise.wav
4,PAEP-003684_shift.wav
4,PAEP-003885_shift.wav
4,PAEP-000064.wav
5,PAEP-000335_noise.wav
4,PAEP-001923_shift.wav
3,PAEP-005084_shift.wav
1,PAEP-001825_shift.wav
0,PAEP-002560_shift.wav
5,PAEP-001949_shift.wav
3,PAEP-001143_noise.wav
0,PAEP-002763_shift.wav
0,PAEP-004770_shift.wav
1,PAEP-005180_shift.wav
5,PAEP-002464_shift.wav
2,PAEP-004816_shift.wav
1,PAEP-003771_noise.wav
1,PAEP-003762.wav
4,PAEP-003074_shift.wav
3,PAEP-003479_shift.wav
1,PAEP-001067_shift.wav
2,PAEP-003538.wav
0,PAEP-001892.wav
5,PAEP-001895_noise.wav
5,PAEP-004959_noise.wav
0,PAEP-000503.wav
5,PAEP-001924_noise.wav
3,PAEP-004975_shift.wav
3,PAEP-000302.wav
2,PAEP-002627.wav
4,PAEP-000260_noise.wav
3,PAEP-004152_shift.wav
3,PAEP-000076_noise.wav
1,PAEP-003771.wav
3,PAEP-000159.wav
1,PAEP-003933.wav
2,PAEP-000796_shift.wav
5,PAEP-000334_shift.wav
4,PAEP-001612_noise.wav
1,PAEP-002883_shift.wav
1,PAEP-000304_shift.wav
3,PAEP-004619.wav
1,PAEP-002877_shift.wav
1,PAEP-001995.wav
2,PAEP-004656_noise.wav
2,PAEP-002501_noise.wav
3,PAEP-003083_noise.wav
5,PAEP-001038_shift.wav
3,PAEP-001900.wav
2,PAEP-003690.wav
1,PAEP-002094.wav
0,PAEP-003669_shift.wav
0,PAEP-001909_noise.wav
1,PAEP-004567.wav
0,PAEP-004427.wav
0,PAEP-001666_noise.wav
5,PAEP-003233_noise.wav
5,PAEP-003849.wav
4,PAEP-000243.wav
1,PAEP-004178_noise.wav
5,PAEP-002731_noise.wav
4,PAEP-000940.wav
0,PAEP-001320.wav
0,PAEP-002210.wav
4,PAEP-001736_noise.wav
0,PAEP-002144_noise.wav
1,PAEP-004232.wav
1,PAEP-004522_noise.wav
5,PAEP-000385_noise.wav
4,PAEP-001066_shift.wav
2,PAEP-000767_noise.wav
3,PAEP-004969_shift.wav
3,PAEP-003049_shift.wav
4,PAEP-001077.wav
0,PAEP-002600.wav
4,PAEP-002959_noise.wav
4,PAEP-002669_shift.wav
2,PAEP-003500_shift.wav
3,PAEP-000131.wav
2,PAEP-000496_noise.wav
4,PAEP-000704.wav
4,PAEP-001348_noise.wav
4,PAEP-000298.wav
3,PAEP-001533.wav
5,PAEP-001259_noise.wav
2,PAEP-000295_noise.wav
1,PAEP-004891_shift.wav
5,PAEP-004947_noise.wav
2,PAEP-000077_shift.wav
5,PAEP-003546_noise.wav
2,PAEP-004452_noise.wav
5,PAEP-000286_shift.wav
4,PAEP-003266_noise.wav
4,PAEP-001634_noise.wav
5,PAEP-003709.wav
2,PAEP-004429_shift.wav
2,PAEP-002132_noise.wav
2,PAEP-000235.wav
3,PAEP-001779_shift.wav
2,PAEP-004306_noise.wav
1,PAEP-000340_shift.wav
5,PAEP-002076.wav
3,PAEP-001550_noise.wav
4,PAEP-000894.wav
3,PAEP-000872_noise.wav
5,PAEP-000758_shift.wav
1,PAEP-000886.wav
3,PAEP-000757_noise.wav
5,PAEP-002685_noise.wav
2,PAEP-004486_shift.wav
4,PAEP-003019_noise.wav
2,PAEP-002193.wav
4,PAEP-000069_shift.wav
0,PAEP-001794_noise.wav
5,PAEP-002217_shift.wav
1,PAEP-002806.wav
0,PAEP-003876_shift.wav
1,PAEP-000339.wav
0,PAEP-003411_shift.wav
5,PAEP-001010_noise.wav
4,PAEP-000895_noise.wav
5,PAEP-001588_shift.wav
2,PAEP-000301_shift.wav
5,PAEP-001468_noise.wav
3,PAEP-001551_shift.wav
1,PAEP-002800_shift.wav
4,PAEP-001962_noise.wav
1,PAEP-003361_shift.wav
2,PAEP-000997_shift.wav
5,PAEP-004631_shift.wav
2,PAEP-003807_shift.wav
1,PAEP-002834.wav
4,PAEP-003168_shift.wav
0,PAEP-001393.wav
3,PAEP-001544.wav
0,PAEP-001689.wav
4,PAEP-000337_shift.wav
5,PAEP-000237_shift.wav
3,PAEP-002524.wav
5,PAEP-004361.wav
2,PAEP-004234.wav
5,PAEP-003835_noise.wav
0,PAEP-004864_shift.wav
2,PAEP-001214_noise.wav
3,PAEP-002410_noise.wav
0,PAEP-001393_shift.wav
2,PAEP-004481_noise.wav
2,PAEP-001603_shift.wav
1,PAEP-004874_shift.wav
4,PAEP-000759_shift.wav
1,PAEP-002051.wav
3,PAEP-003255_noise.wav
5,PAEP-002015_noise.wav
1,PAEP-003000_noise.wav
0,PAEP-000772.wav
2,PAEP-002431_noise.wav
4,PAEP-004263.wav
4,PAEP-002944_noise.wav
4,PAEP-001049_noise.wav
2,PAEP-002902.wav
5,PAEP-002305_noise.wav
2,PAEP-000019_noise.wav
2,PAEP-004336_noise.wav
3,PAEP-001247_noise.wav
4,PAEP-004576_shift.wav
4,PAEP-002543_noise.wav
5,PAEP-004560_shift.wav
3,PAEP-003379.wav
5,PAEP-003414_noise.wav
2,PAEP-002079.wav
2,PAEP-000810_noise.wav
5,PAEP-004483_shift.wav
5,PAEP-002045.wav
0,PAEP-004440_shift.wav
1,PAEP-001266.wav
2,PAEP-001861.wav
3,PAEP-001156_shift.wav
1,PAEP-002883_noise.wav
5,PAEP-001522.wav
2,PAEP-001926.wav
1,PAEP-003717_shift.wav
2,PAEP-004682.wav
0,PAEP-002425_noise.wav
3,PAEP-003255.wav
4,PAEP-004647_shift.wav
2,PAEP-000455_shift.wav
5,PAEP-004351.wav
3,PAEP-002250.wav
5,PAEP-004142_shift.wav
1,PAEP-000671_shift.wav
3,PAEP-000373.wav
2,PAEP-002348.wav
2,PAEP-004541_noise.wav
1,PAEP-002676_noise.wav
1,PAEP-003932_shift.wav
5,PAEP-003325_noise.wav
1,PAEP-000841_shift.wav
1,PAEP-001306_shift.wav
4,PAEP-002799_noise.wav
0,PAEP-002430.wav
1,PAEP-003235_noise.wav
2,PAEP-003443.wav
5,PAEP-000988_noise.wav
5,PAEP-000104_noise.wav
5,PAEP-005144.wav
2,PAEP-004272_noise.wav
4,PAEP-004472.wav
1,PAEP-000250_noise.wav
5,PAEP-003757_shift.wav
5,PAEP-000412_noise.wav
4,PAEP-002790_shift.wav
4,PAEP-002498_shift.wav
4,PAEP-003804_shift.wav
4,PAEP-004209_shift.wav
0,PAEP-000092_shift.wav
1,PAEP-004102_shift.wav
0,PAEP-002253_shift.wav
2,PAEP-001928_shift.wav
5,PAEP-003133_noise.wav
4,PAEP-004636.wav
4,PAEP-002647_noise.wav
2,PAEP-000888_shift.wav
3,PAEP-002782.wav
1,PAEP-000250.wav
4,PAEP-002778.wav
2,PAEP-000323_noise.wav
2,PAEP-004676_noise.wav
2,PAEP-003611_noise.wav
1,PAEP-004439_noise.wav
0,PAEP-000152_shift.wav
0,PAEP-001783.wav
2,PAEP-003527_noise.wav
3,PAEP-001668.wav
0,PAEP-004973_noise.wav
1,PAEP-003201_shift.wav
0,PAEP-000080.wav
5,PAEP-004838.wav
2,PAEP-000685_noise.wav
1,PAEP-000935_shift.wav
5,PAEP-002849.wav
2,PAEP-000483_shift.wav
2,PAEP-000329.wav
5,PAEP-004082.wav
5,PAEP-003867_noise.wav
3,PAEP-003557_noise.wav
4,PAEP-002176.wav
5,PAEP-001396_noise.wav
0,PAEP-004397_noise.wav
0,PAEP-001377_shift.wav
4,PAEP-000879_shift.wav
5,PAEP-000237_noise.wav
2,PAEP-004037_noise.wav
0,PAEP-004386.wav
5,PAEP-004976.wav
5,PAEP-004812_noise.wav
2,PAEP-002896_shift.wav
0,PAEP-000341.wav
1,PAEP-004462.wav
2,PAEP-000732_noise.wav
1,PAEP-003788_noise.wav
2,PAEP-002930_shift.wav
1,PAEP-001272.wav
0,PAEP-004704_shift.wav
1,PAEP-003745_shift.wav
4,PAEP-002647.wav
4,PAEP-003535_shift.wav
2,PAEP-004901_noise.wav
3,PAEP-003802_shift.wav
4,PAEP-004807_noise.wav
3,PAEP-004247_shift.wav
0,PAEP-003934_shift.wav
4,PAEP-002159_noise.wav
0,PAEP-003276.wav
2,PAEP-001142.wav
1,PAEP-002631_shift.wav
2,PAEP-001268_shift.wav
3,PAEP-001324.wav
2,PAEP-003936_shift.wav
5,PAEP-003961.wav
3,PAEP-001402_shift.wav
4,PAEP-002240_shift.wav
1,PAEP-001637.wav
4,PAEP-001982.wav
4,PAEP-003512.wav
3,PAEP-004218.wav
1,PAEP-005043_shift.wav
0,PAEP-004427_noise.wav
3,PAEP-003708_shift.wav
4,PAEP-000270.wav
4,PAEP-004902_shift.wav
3,PAEP-003508.wav
1,PAEP-000108_noise.wav
3,PAEP-004021_noise.wav
2,PAEP-000739_shift.wav
1,PAEP-003097.wav
2,PAEP-001400_noise.wav
5,PAEP-002838_shift.wav
3,PAEP-004054_noise.wav
1,PAEP-000459_noise.wav
1,PAEP-003052_shift.wav
5,PAEP-003615_shift.wav
1,PAEP-001029_shift.wav
1,PAEP-002149_shift.wav
0,PAEP-002534.wav
0,PAEP-002649.wav
2,PAEP-002936_noise.wav
0,PAEP-004984_shift.wav
1,PAEP-001974_noise.wav
5,PAEP-002723_shift.wav
1,PAEP-001742.wav
3,PAEP-000797_shift.wav
2,PAEP-000498_noise.wav
3,PAEP-004124_shift.wav
3,PAEP-001455.wav
3,PAEP-000390_shift.wav
5,PAEP-001993_noise.wav
4,PAEP-005071_shift.wav
2,PAEP-004037_shift.wav
1,PAEP-002811_noise.wav
1,PAEP-000975_noise.wav
1,PAEP-004562_noise.wav
2,PAEP-003237_noise.wav
3,PAEP-002063.wav
2,PAEP-003624_noise.wav
3,PAEP-004625_shift.wav
5,PAEP-003841_shift.wav
3,PAEP-002192.wav
0,PAEP-004674_noise.wav
2,PAEP-000662_noise.wav
0,PAEP-000520_shift.wav
1,PAEP-001212_shift.wav
0,PAEP-004103_shift.wav
0,PAEP-003740_shift.wav
2,PAEP-002456.wav
3,PAEP-002684_noise.wav
5,PAEP-000451_shift.wav
3,PAEP-000889.wav
3,PAEP-002748_noise.wav
4,PAEP-004177_shift.wav
5,PAEP-003615.wav
1,PAEP-003837.wav
5,PAEP-002508_noise.wav
5,PAEP-003907.wav
3,PAEP-001894.wav
0,PAEP-003687.wav
4,PAEP-003386_shift.wav
1,PAEP-001084.wav
4,PAEP-001087_noise.wav
5,PAEP-003446_shift.wav
4,PAEP-001134_noise.wav
4,PAEP-000326_noise.wav
2,PAEP-003288_noise.wav
3,PAEP-002639.wav
3,PAEP-001472_noise.wav
5,PAEP-001746_noise.wav
1,PAEP-005196_noise.wav
2,PAEP-003028_shift.wav
1,PAEP-000717_shift.wav
5,PAEP-005194_noise.wav
1,PAEP-001464_shift.wav
0,PAEP-002500_noise.wav
1,PAEP-003158_noise.wav
3,PAEP-004564_noise.wav
1,PAEP-001040.wav
1,PAEP-000416_shift.wav
1,PAEP-000976_shift.wav
4,PAEP-002876_shift.wav
4,PAEP-003349_noise.wav
5,PAEP-004136_shift.wav
1,PAEP-004009.wav
3,PAEP-002344_noise.wav
2,PAEP-000624_noise.wav
2,PAEP-002392_noise.wav
0,PAEP-002852.wav
5,PAEP-001534.wav
0,PAEP-001760_noise.wav
1,PAEP-003854_shift.wav
2,PAEP-002896.wav
4,PAEP-002198.wav
0,PAEP-002955.wav
4,PAEP-003699.wav
3,PAEP-003714.wav
2,PAEP-001661.wav
3,PAEP-001582_shift.wav
2,PAEP-000630_noise.wav
0,PAEP-003081.wav
1,PAEP-003717_noise.wav
1,PAEP-003277_noise.wav
2,PAEP-004829.wav
5,PAEP-004119_shift.wav
5,PAEP-000178_noise.wav
2,PAEP-005028.wav
2,PAEP-000190.wav
2,PAEP-003500.wav
0,PAEP-004775.wav
2,PAEP-003301_shift.wav
5,PAEP-000297.wav
4,PAEP-000928_shift.wav
4,PAEP-002312_noise.wav
5,PAEP-001313_shift.wav
0,PAEP-004792.wav
3,PAEP-002716.wav
4,PAEP-004845.wav
0,PAEP-004589.wav
4,PAEP-000398_noise.wav
2,PAEP-004974.wav
2,PAEP-004530.wav
0,PAEP-001412_noise.wav
3,PAEP-003972_shift.wav
4,PAEP-004330_shift.wav
2,PAEP-000954_shift.wav
1,PAEP-002051_shift.wav
1,PAEP-000683_noise.wav
4,PAEP-001664_noise.wav
2,PAEP-000342_shift.wav
3,PAEP-002803.wav
1,PAEP-002377_noise.wav
4,PAEP-004253_shift.wav
4,PAEP-004292_noise.wav
3,PAEP-001785_noise.wav
3,PAEP-003023.wav
5,PAEP-004801_noise.wav
5,PAEP-004665_shift.wav
5,PAEP-000214_noise.wav
4,PAEP-000917_noise.wav
0,PAEP-001898_noise.wav
3,PAEP-001154_shift.wav
4,PAEP-000156.wav
1,PAEP-003777_noise.wav
0,PAEP-002600_noise.wav
3,PAEP-000033_shift.wav
1,PAEP-003316.wav
0,PAEP-003093_noise.wav
2,PAEP-001263_noise.wav
0,PAEP-004973.wav
5,PAEP-005211_shift.wav
0,PAEP-000750.wav
0,PAEP-005105_noise.wav
1,PAEP-001884.wav
2,PAEP-004804_shift.wav
3,PAEP-001009_shift.wav
3,PAEP-000844_shift.wav
2,PAEP-001592_noise.wav
0,PAEP-000640_noise.wav
3,PAEP-004910_shift.wav
1,PAEP-004407.wav
3,PAEP-000159_shift.wav
4,PAEP-001248_shift.wav
4,PAEP-003211_noise.wav
4,PAEP-004762_shift.wav
2,PAEP-002950.wav
2,PAEP-005220_noise.wav
2,PAEP-004836_noise.wav
4,PAEP-001183_noise.wav
1,PAEP-003920_noise.wav
5,PAEP-002345.wav
3,PAEP-004963.wav
2,PAEP-001980.wav
0,PAEP-002746.wav
5,PAEP-002027.wav
0,PAEP-004133_shift.wav
0,PAEP-002314_noise.wav
3,PAEP-003121_shift.wav
4,PAEP-002312.wav
5,PAEP-005130.wav
5,PAEP-000034.wav
4,PAEP-001830_shift.wav
2,PAEP-003444_shift.wav
1,PAEP-000568_shift.wav
2,PAEP-004618_noise.wav
1,PAEP-001488.wav
3,PAEP-003198_noise.wav
4,PAEP-004719.wav
4,PAEP-004669_shift.wav
2,PAEP-002420_shift.wav
5,PAEP-001106.wav
2,PAEP-004367.wav
1,PAEP-002946_shift.wav
0,PAEP-000795.wav
3,PAEP-003872_shift.wav
5,PAEP-002668_shift.wav
0,PAEP-000503_shift.wav
4,PAEP-003851.wav
5,PAEP-001070.wav
1,PAEP-003933_shift.wav
3,PAEP-000578_shift.wav
1,PAEP-001261_noise.wav
5,PAEP-000506_noise.wav
5,PAEP-003391_shift.wav
3,PAEP-003313.wav
5,PAEP-000813_shift.wav
0,PAEP-000563_shift.wav
2,PAEP-002386_shift.wav
5,PAEP-001090.wav
4,PAEP-002400.wav
3,PAEP-005007_noise.wav
2,PAEP-001867.wav
4,PAEP-000593.wav
3,PAEP-002513_shift.wav
4,PAEP-000221.wav
1,PAEP-004413_shift.wav
1,PAEP-000210_shift.wav
1,PAEP-000606.wav
1,PAEP-004863.wav
3,PAEP-000154_noise.wav
1,PAEP-001164_shift.wav
3,PAEP-000479.wav
1,PAEP-002621.wav
1,PAEP-000525_shift.wav
0,PAEP-000152.wav
2,PAEP-002990.wav
0,PAEP-003586.wav
1,PAEP-005072.wav
0,PAEP-001711.wav
2,PAEP-002343.wav
4,PAEP-000868_noise.wav
5,PAEP-004620_shift.wav
2,PAEP-003094_shift.wav
4,PAEP-005223_shift.wav
5,PAEP-004947_shift.wav
5,PAEP-003967_shift.wav
0,PAEP-004156.wav
1,PAEP-001940.wav
4,PAEP-002532_noise.wav
3,PAEP-003748.wav
1,PAEP-000091.wav
2,PAEP-003670_shift.wav
5,PAEP-004443.wav
0,PAEP-002643_noise.wav
2,PAEP-002512_noise.wav
3,PAEP-003155.wav
3,PAEP-002135_shift.wav
2,PAEP-003916_noise.wav
4,PAEP-001896_shift.wav
2,PAEP-001477_noise.wav
1,PAEP-000293_shift.wav
3,PAEP-003030_noise.wav
1,PAEP-004996_noise.wav
0,PAEP-002270_shift.wav
3,PAEP-004717.wav
2,PAEP-003988_shift.wav
3,PAEP-004935_shift.wav
2,PAEP-002266_shift.wav
4,PAEP-002598_shift.wav
3,PAEP-000143_noise.wav
1,PAEP-001940_noise.wav
4,PAEP-003541_noise.wav
3,PAEP-002859_shift.wav
4,PAEP-003810.wav
1,PAEP-000359_shift.wav
3,PAEP-003565_noise.wav
3,PAEP-002861.wav
4,PAEP-005003.wav
5,PAEP-001505.wav
3,PAEP-004728.wav
2,PAEP-002013_shift.wav
1,PAEP-000244.wav
5,PAEP-005136_noise.wav
5,PAEP-000010_noise.wav
3,PAEP-003089_shift.wav
4,PAEP-001112.wav
3,PAEP-002980_shift.wav
3,PAEP-003677.wav
1,PAEP-002335.wav
3,PAEP-002820_shift.wav
3,PAEP-000533_shift.wav
3,PAEP-004147.wav
5,PAEP-003199_shift.wav
5,PAEP-002141_noise.wav
1,PAEP-002516.wav
2,PAEP-005182_shift.wav
4,PAEP-004006.wav
2,PAEP-002211_shift.wav
1,PAEP-002554.wav
2,PAEP-003323.wav
2,PAEP-002085_noise.wav
2,PAEP-001581.wav
2,PAEP-003833_noise.wav
1,PAEP-003536_noise.wav
3,PAEP-002814_shift.wav
0,PAEP-004841_noise.wav
4,PAEP-003650_noise.wav
3,PAEP-002963_noise.wav
1,PAEP-002195_noise.wav
4,PAEP-003555.wav
4,PAEP-004422_shift.wav
0,PAEP-004041_shift.wav
0,PAEP-000778.wav
4,PAEP-001747.wav
3,PAEP-003324_shift.wav
3,PAEP-003127_shift.wav
3,PAEP-004843.wav
3,PAEP-004229.wav
1,PAEP-004102_noise.wav
1,PAEP-004826_noise.wav
4,PAEP-003398_noise.wav
5,PAEP-002228_noise.wav
5,PAEP-004454_shift.wav
4,PAEP-000204_noise.wav
4,PAEP-004756.wav
4,PAEP-001397_noise.wav
1,PAEP-004708.wav
5,PAEP-003139.wav
3,PAEP-001032_shift.wav
1,PAEP-003421_noise.wav
2,PAEP-002113_shift.wav
5,PAEP-002059_noise.wav
1,PAEP-002401_noise.wav
1,PAEP-001447.wav
2,PAEP-002759.wav
5,PAEP-001098_shift.wav
1,PAEP-001146_shift.wav
2,PAEP-003592_noise.wav
3,PAEP-003620.wav
5,PAEP-002539.wav
2,PAEP-000903_shift.wav
1,PAEP-003980.wav
1,PAEP-000096_noise.wav
4,PAEP-003452.wav
3,PAEP-000285_shift.wav
3,PAEP-004001_shift.wav
3,PAEP-001504_noise.wav
1,PAEP-003271_noise.wav
4,PAEP-003452_noise.wav
3,PAEP-003846_shift.wav
5,PAEP-000208_shift.wav
1,PAEP-000536.wav
3,PAEP-002122_shift.wav
4,PAEP-005223.wav
3,PAEP-001352_noise.wav
3,PAEP-001745_noise.wav
5,PAEP-003632_shift.wav
3,PAEP-002513.wav
0,PAEP-001514_noise.wav
0,PAEP-001320_noise.wav
0,PAEP-001412_shift.wav
3,PAEP-000620.wav
1,PAEP-000151_noise.wav
4,PAEP-005212_shift.wav
0,PAEP-003795_noise.wav
1,PAEP-000530_noise.wav
1,PAEP-004210.wav
2,PAEP-005094_shift.wav
0,PAEP-003454.wav
0,PAEP-001952_shift.wav
5,PAEP-003244_shift.wav
1,PAEP-000416.wav
1,PAEP-000117_shift.wav
4,PAEP-002219_noise.wav
4,PAEP-002306.wav
0,PAEP-002287.wav
0,PAEP-003652.wav
2,PAEP-002808.wav
5,PAEP-002228_shift.wav
2,PAEP-003400.wav
1,PAEP-001579.wav
0,PAEP-001772_shift.wav
0,PAEP-000816.wav
1,PAEP-001927_noise.wav
5,PAEP-002491_shift.wav
5,PAEP-000242.wav
0,PAEP-003482_noise.wav
2,PAEP-005134.wav
0,PAEP-003070.wav
0,PAEP-004162_shift.wav
2,PAEP-003160_shift.wav
0,PAEP-001373_noise.wav
5,PAEP-004620.wav
2,PAEP-004582_shift.wav
0,PAEP-003181.wav
5,PAEP-002617.wav
4,PAEP-004621.wav
